page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,575.0,949989,Technical Support Executive / DevOps Engineer / Senior DevOps Engineer,Inova IT Systems (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,576.0,949959,Trainee Technicians,Gestetner of Ceylon PLC,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,577.0,949889,Factory Engineer,Adamjee Lukmanjee Group of Companies,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,578.0,949862,Senior Accountant,WIS Group,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,579.0,949860,Personal Assistant,WIS Group,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,580.0,949858,Financial Planning Analyst (Investments),WIS Group,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,581.0,949844,SOFTWARE ENGINEER- JAVA EE,Genesiis Software Pvt Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,582.0,949842,SENIOR SOFTWARE ENGINEER- JAVA EE,Genesiis Software Pvt Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,583.0,949815,Financial Analyst,Int Data Creaters,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,584.0,949773,Full Stack Developer,Remarkable Network Solutions (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,585.0,949769,Front-End UI Developer,Remarkable Network Solutions (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,586.0,949759,Accountant,Company Name Withheld,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,587.0,949757,Operations Manager,Company Name Withheld,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,588.0,949726,Sales Associates,Talentshell (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 29 2022,yellow
1,591.0,949618,Key Accounts Executive,The Student Recruitment Arm,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,594.0,949614,Expert Career Advisor,The Student Recruitment Arm,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,596.0,949611,Operations Manager (Work from home),Esperance Group,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,598.0,949558,Trainee Software Engineer (Full stack),Treinetic (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,599.0,949547,Project Management Engineer,KRAMSKI Lanka (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,600.0,949543,Senior Executive - Business Development / Digital Marketing,Cubo Systems International (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,601.0,949474,Preschool Teachers (Female),The American PreSchool,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,602.0,949473,Customer Service Executive,zMessenger (Pvt) Ltd,remote and female candidates are encouraged,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,603.0,949472,Senior Executive / Executive (Business Development),Web Lankan.com ( Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,604.0,949466,Accounts Executive,Web Lankan.com ( Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,605.0,949457,Personal Assistant (Female),Khalid's Computer Solutions,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,606.0,949451,Social Media Executive,Khalid's Computer Solutions,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,607.0,949420,Technical Lead/ Senior Technical Lead (Java/ Kotlin) (2),Cambio Software Engineering,Please refer the advert,Thu Apr 07 2022,,Thu Apr 14 2022,yellow
1,608.0,949400,Software Developer,Adelanka (Pvt) Ltd,Taiwan Calendar,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,609.0,949399,Software Developer,Adelanka (Pvt) Ltd,UK Calendar,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,610.0,949395,Junior QA Engineer - Night Shift,Adelanka (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,611.0,949393,QA Engineer - Night Shift,Adelanka (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,612.0,949353,Assistant Manager,Ernst & Young,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,613.0,949310,Account Executive,MONDY,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,614.0,949307,Accounts Executive,DSM Apparel,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,615.0,949306,Customer Service Executive - Colombo 03,Coho,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,616.0,949282,Associate / Senior Associate - Talent Acquisition,Career141,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,617.0,949250,Associate QA Engineers,Exactpro Systems Limited,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,618.0,949122,Designers,Hybrid Kitchen (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,619.0,949001,Stores Assistant / Stores Officer - Chilaw,EL TORO Roofing Products Ltd,Please refer the advertisement,Thu Apr 07 2022,,Sat Apr 09 2022,yellow
1,620.0,948961,Business Development Executive,Emerging Media (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,621.0,948959,Digital Marketing Executive,Emerging Media (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,622.0,948958,Software Engineer,Emerging Media (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,623.0,948957,Accounts Executive,Somapala & Co. (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,624.0,948942,Assistant Manager - Restaurant,Sea Salt Society - Weligama,Salary to be negotiated based on experience and qualifications. + service charge + accommodation + meals,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,625.0,948933,Front Office Executive,Asian Grammar School (Colombo),Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 15 2022,yellow
1,626.0,948851,.Net / React Full Stack Developer,VARStreet Inc,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,627.0,948700,Software Engineers - Java / Android,Ceylon Business Appliances (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,628.0,948698,Trainee Sales Officer / Sales Executive,Ceylon Business Appliances (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,629.0,948635,Business Analyst (Straddle / Night Shift),Legacy Healthcare (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,631.0,948605,Procurement Assistant (Food & Beverages)- Rajagiriya (1),Konnect Net Pvt Ltd,Please refer the advert,Thu Apr 07 2022,,Sat Apr 30 2022,yellow
1,632.0,948604,Data Processing / Analyzing Associate,Adelanka (Pvt) Ltd,Gampaha Branch,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,633.0,948599,Systems Engineer,Synthesis Global,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,634.0,948598,Trainee Eye Care Professional (Trainee Ophthalmic Assistant),Vision Care Optical Services (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,635.0,948580,Software Engineer (Flutter / Angular / UX Designer),AICODE Tech (Private) Limited,Please refer the advertisement,Thu Apr 07 2022,,Sat Apr 09 2022,yellow
1,636.0,948554,Associate / Senior Associate - Talent Acquisition,Career141,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,637.0,948484,Senior Full Stack Developer,Attractor,Please refer the advertisement,Thu Apr 07 2022,,Fri Apr 08 2022,yellow
1,638.0,948344,Tele Marketing Executive,Xpertec BPO Pvt Ltd,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,639.0,948329,Quality Auditor - Information Security & Devops (1),Accelaero,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,640.0,948327,Quality Auditor - Operations,Accelaero,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,641.0,948323,Manager - Performance & Methodology,Accelaero,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,642.0,948274,Logistics Executive,Company Name Withheld,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,643.0,948239,IT Support Executive,T S Technologies (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,644.0,948229,Senior Technical Lead- Cloud Engineering,Softwarejobs.lk,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,645.0,948016,Sales Representative,Kotmale Food Products (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,646.0,947978,Software Engineer,ADAGE Digital,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 07 2022,yellow
1,647.0,947797,IT Technician- Anuradhapura,Micronet Global Services (Pvt) Ltd,IT Technician,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,648.0,947490,Procurement Executive (FMCG)-Jaela (1),Konnect Net Pvt Ltd,Leadig FMCG Manufacturing company,Thu Apr 07 2022,,Sat Apr 30 2022,yellow
1,649.0,947324,Senior Software Engineer/ Associate Technical Lead (Java / Kotlin) (2),Cambio Software Engineering,Please refer the advert,Thu Apr 07 2022,,Thu Apr 14 2022,yellow
1,650.0,947323,Senior Marketing Executive (B2B) - Content Writing Specialist,Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue May 17 2022,yellow
1,651.0,947319,Technical Delivery Manager (Colombo / Galle Office),Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue May 17 2022,yellow
1,652.0,947301,Senior Software Engineer - Support,Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue May 17 2022,yellow
1,653.0,947295,Senior Software Engineer - Colombo / Galle,Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue May 17 2022,yellow
1,654.0,945856,QA Engineer,InEight Sri Lanka,Please refer the advertisement,Thu Apr 07 2022,,Sun Apr 17 2022,yellow
1,655.0,944713,Software Engineer - .Net,InEight Sri Lanka,With 1+ years of .Net experience,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,656.0,944478,Maintenance Executive-(Male)-Seeduwa (1),Konnect Net Pvt Ltd,Please refer the advert,Thu Apr 07 2022,,Sat Apr 30 2022,yellow
1,657.0,943821,Intern - Legal Department (1),LankaClear (Pvt) Ltd,Please refer the job advert,Thu Apr 07 2022,,Thu Apr 14 2022,yellow
1,658.0,943547,Software Engineer - .Net (Full Stack),Evicio (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Sun Apr 10 2022,yellow
1,659.0,943537,Senior Software Engineer - .Net (Full Stack),Evicio (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Sun Apr 10 2022,yellow
1,660.0,943496,Engineer - PHP / Wordpress,Evicio (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Sun Apr 10 2022,yellow
1,661.0,942481,Senior Software Engineer - PHP (Full Stack) (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Mon May 16 2022,yellow
1,662.0,941271,Big Data Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Fri May 27 2022,yellow
1,663.0,941269,Senior DevOps Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Fri May 27 2022,yellow
1,664.0,940960,IT Hardware Electronic - Executive,Micronet Global Services (Pvt) Ltd,Please refer to the Job Advert.,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,665.0,938865,IT HARDWARE AND NETWORK TECHNICIAN,Micronet Global Services (Pvt) Ltd,Please refer to the job,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,666.0,938229,IT Support Specialist (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,667.0,937367,IT Trainee - Male,Micronet Global Services (Pvt) Ltd,Immediate Vacancy,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,668.0,934247,Laptop Technician,Micronet Global Services (Pvt) Ltd,Please refer the advertisement,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,669.0,934238,IT Technician,Micronet Global Services (Pvt) Ltd,Prefer candidates with bikes & valid license,Thu Apr 07 2022,,Tue May 31 2022,yellow
1,670.0,932921,Blockchain Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Wed Jun 15 2022,yellow
1,671.0,932821,Tech/Team Lead - React (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sun Jun 19 2022,yellow
1,672.0,932779,Technical Delivery Manager - Colombo / Galle Office,Enactor Limited,Colombo / Galle,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,673.0,932760,Senior Infrastructure Engineer,Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,674.0,932757,Senior Software Tester - Colombo / Galle Office,Enactor Limited,Colombo / Galle Office,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,675.0,932400,Pre-Sales Assistant (Full Time / Part Time) - Colombo Office,Enactor Limited,Please refer the advertisement,Thu Apr 07 2022,,Tue Apr 12 2022,yellow
1,676.0,926450,Legal Officer (1),LOLC Holdings PLC,Please refer the attached advert,Thu Apr 07 2022,,Thu Apr 14 2022,yellow
1,677.0,925533,Systems Administrator L2 (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,678.0,918185,.Net Full Stack Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sat Jul 09 2022,yellow
1,679.0,916106,Senior Frontend Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sat Jul 09 2022,yellow
1,680.0,916098,Senior Python Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sat Jul 09 2022,yellow
1,681.0,914088,Executive - Internal Audit - Kilinochchi Branch (1),LOLC Holdings PLC,Please refer the attached advert.,Thu Apr 07 2022,,Thu Apr 14 2022,yellow
1,682.0,909650,ServiceNow Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sat Jul 09 2022,yellow
1,683.0,909642,Software Engineer - Java/.NET (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Sat Jul 09 2022,yellow
1,684.0,909530,Technical Support Specialist (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,685.0,909527,Digital Marketing Associate (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,686.0,909526,Digital Marketing Strategist (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Thu Apr 07 2022,,Mon Apr 11 2022,yellow
1,687.0,909429,Systems Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Thu Apr 07 2022,,Thu Jul 07 2022,yellow
1,688.0,653287,Receptionist Cum Telephone Operator (1),Softlogic Holdings PLC,Please refer the advertisement,Thu Apr 07 2022,,Thu Apr 21 2022,yellow
1,689.0,952885,Student Counselor Specialist (1),DCI Recruitment (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,690.0,952884,Counsellor (1),Hirdaramani Apparel Sector - Woven Cluster,Please refer the job advertisement.,Wed Apr 06 2022,,Wed Apr 13 2022,yellow
1,691.0,952883,Senior Software Engineer - Integration Development (1),N*able (Pvt) Ltd,Please refer the advert,Wed Apr 06 2022,,Wed Apr 13 2022,yellow
1,692.0,952880,Marketing Product Executive (1),Union Assurance PLC,Please refer the advert,Wed Apr 06 2022,,Fri Apr 29 2022,yellow
1,693.0,952879,Senior Executive - Compliance (1),Brandix Essential Limited,Pls refer the advertisement,Wed Apr 06 2022,,Thu Apr 06 2023,yellow
1,694.0,952876,Intern - Digital Operations (1),Union Assurance PLC,Please refer the advert,Wed Apr 06 2022,,Fri Apr 29 2022,yellow
1,695.0,952875,Customer Services Assistant - Group Sales Department (1),Singer Finance (Lanka) PLC,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,696.0,952874,Tour Executive - Inbound,Lanka Holidays.Net (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,697.0,952873,Cashier (1),McLarens Containers (Pvt) Limited,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,698.0,952872,Operations Executive (1),Quess Corp Lanka Private Limited,"For an USA based multinational company in SL. 01-02 years of experience in KPO/BPO industry, client handling, Marketing or operations.",Wed Apr 06 2022,,Fri Apr 08 2022,yellow
1,700.0,952870,Accountant/ Assistant Accountant/ Finance Executive,Ferentino Tyre Corporation Pvt Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,701.0,952869,Tele- Sales Executive (1),Quess Corp Lanka Private Limited,For an USA multinational company. 06+ months experience in tele-sales or sales or marketing.,Wed Apr 06 2022,,Fri Apr 08 2022,yellow
1,702.0,952868,Mechanical Engineer,Autogroup International (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,706.0,952864,Electrical Technician (Welisara) (1),Quess Corp Lanka Private Limited,More than 6 months ins operating Water Treatment Plants. Please refer to the Job Ad.,Wed Apr 06 2022,,Fri Apr 08 2022,yellow
1,707.0,952863,Consultant - MYSQL Engineer,Medcube (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,708.0,952862,Payment Handling Executive (1),Quess Corp Lanka Private Limited,For a leading multinational company in the FMCG industry. Males candidates only.,Wed Apr 06 2022,,Fri Apr 08 2022,yellow
1,709.0,952861,Senior Executive -Talent Acquisition,Third Space Global (TSG),Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,710.0,952859,Technician - AC & Ref (13),Richard Pieris & Company PLC,Please refer the advertisement,Wed Apr 06 2022,,Sun Apr 17 2022,yellow
1,712.0,952857,Post of Procurement Executive - Puttalam (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 13 2022,yellow
1,715.0,952853,Application Support - Technical Lead (1),Virtusa (Pvt.) Ltd,Please refer advert,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,716.0,952852,Application Support Technical Consultant (1),Virtusa (Pvt.) Ltd,Please refer advert,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,717.0,952851,CloudOps Lead (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,718.0,952850,Consultant - DevOps Support (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,719.0,952849,DevOps Tech Lead (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,720.0,952848,TechOps Lead - AWS (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,721.0,952847,Java Microservices - Senior Software Engineer/Consultant (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,722.0,952846,QA Engineer/QA Senior Engineer - Automation (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,723.0,952845,Associate Consultant/Consultant - DevOps (Kubernetes) (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,724.0,952844,DevOps Tech Lead (Kubernetes) (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,725.0,952843,React.js - Senior Software Engineer/Consultant (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,726.0,952842,Senior Java Developer (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,727.0,952841,Tech Lead - Java (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,728.0,952840,UI/Angluar Engineer (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,729.0,952839,Java/.NET Expert to a Strong Salesforce Professional (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,730.0,952838,React Developer (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,731.0,952837,Lead/Associate Architect - React (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,732.0,952836,UI Engineer (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,733.0,952835,Project Manager (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,734.0,952834,Senior Engineer - UI/Angular (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,735.0,952833,UI Lead (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,736.0,952832,Senior Developer - .NET & React (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,737.0,952831,Architect - Java (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,738.0,952830,PEGA LSA (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,739.0,952829,PEGA SSA (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,740.0,952828,Application Support Engineer (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Apr 06 2022,,Sun Apr 10 2022,yellow
1,741.0,952827,Assistant Manager ? Special Projects (1),Hela Clothing (Pvt) Ltd,Please refer to the advert.,Wed Apr 06 2022,,Fri Apr 22 2022,yellow
1,742.0,952826,Guest Service Officer (1),David Pieris Motor Company Limited,Great opportunities awaiting for experienced customer care / guest service officers to join our latest racing track to Launch in Port City - Colombo,Wed Apr 06 2022,,Wed Apr 13 2022,yellow
1,743.0,952825,"Software Engineer - IT Integrations (IT, Corporate Services) (1)",Industrial & Financial Systems (IFS),Please click on the job advert,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,744.0,952822,Assistant Manager - Human Resource,BCAS Campus,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,745.0,952819,Business Analyst,PickMe,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,746.0,952818,Direct Sales Associate,Micronet Global Services (Pvt) Ltd,Immediate Vacancy..,Wed Apr 06 2022,,Fri Apr 15 2022,yellow
1,747.0,952817,Student Counsellor,SI-UK,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,748.0,952816,Admin Executives - Sales,Ceylon Beverage International (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,749.0,952815,Sales Associate,Micronet Global Services (Pvt) Ltd,Immediate Vacancy,Wed Apr 06 2022,,Fri Apr 15 2022,yellow
1,750.0,952813,Graphic Designer (1),Sumathi Group,Please refer the advertisement.,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,751.0,952812,Digital Marketers,Techwire Lanka (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,752.0,952811,Receptionist,DPJ Holdings,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,753.0,952809,Audit Trainees,Kapila Rathnasinghe & Co.(Chartered Accountants),Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,754.0,952808,Accounts Executive / Accountant Assistant,Raffles Consolidated (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,755.0,952807,Senior Accounts Executive,Berendina Development Service (Gte) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,756.0,952806,Human Resources Officer (1),Associated Motorways (Private) Limited,Please refer the advert,Wed Apr 06 2022,,Fri May 06 2022,yellow
1,757.0,952805,Transport Manager,Raffles Consolidated (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,758.0,952804,Content Writer (1),Colombo Stock Exchange,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 13 2022,yellow
1,759.0,952803,Coordinator Internship Management,Chartered Institute of Personnel Management Sri Lanka (Inc),Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,760.0,952802,Trainee Counselor,Gentium Student Consultants (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,761.0,952801,Human Resources Manager / HR Executive,Inqbaytor,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,762.0,952800,Associate Tech Lead / Tech Lead - Data Engineering,PickMe Engineering,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,763.0,952799,Management Assistant (Finance and Administration) Contract Basis,Sri Lanka Medical Council,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,764.0,952798,Leasing - Assistant Manager / Senior Marketing Executive / Marketing Executive,HNB Finance PLC,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,765.0,952797,Key Account Manager,Orel IT (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,766.0,952796,Cost Assistant / Junior Executive (Finance Department),Dankotuwa Porcelain PLC,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,767.0,952795,Trainee Associate,Orel IT (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,768.0,952794,Hotel Manager (Bandarawela),Company Name Withheld,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
1,769.0,952793,Customer Service Executive,Delighto (Pvt) Ltd,Please refer the advertisement,Wed Apr 06 2022,,Wed Apr 20 2022,yellow
