page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,199,1166589,Front Office Sales Executive,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,200,1166480,Sales Manager,Rush Lanka Group,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,201,1166476,Quality Assurance Manager,Ateam Software,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,202,1166468,English Teacher / Assistant Lecturer - Matara,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,203,1166465,English Teacher / Assistant Lecturer - Galle,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,204,1166425,Accounting Assistant,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,205,1166424,English Teacher / Assistant Lecture - Ambalangoda Branch,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,206,1166423,Quantity Surveyors,Vajira House Builders (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,207,1166403,HR Executive Training & Developments Peliyagoda (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Wed Jan 31 2024,,yellow
1,208,1166400,MANAGER GROUP FINANCE COL 3 (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Wed Jan 31 2024,,yellow
1,209,1166399,ASSISTANT MANAGER/SENIOR EXECUTIVE-TAXATION Colombo (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Wed Jan 31 2024,,yellow
1,210,1166383,Corporate Sales Executive - Recruitment Solutions,Medfuture,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,211,1166382,Personal Secretary to MD-CEO cum Administration Executive,Medfuture,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,212,1166323,Management Trainees,Adelanka Pvt (Ltd),Attractive remunerations with a competitive pegging rate against the US Dollar,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,213,1166290,Tele Marketing Executive (English + Tamil & Hindi Speakers),Ryacy Global Solutions (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,214,1166283,Front Office Sales Executive,Cambridge College of British English,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,215,1166256,Financial Accountant,Codification,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,216,1166241,Senior Business Analyst / Product Manager - Real Estate and Property Management Software,Pathfinder Global FZCO,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,217,1166228,Sales and Marketing Coordinator,I-Cube International (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,218,1166227,Software Engineer - React Native,VitalHub (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,219,1166225,Senior / Software Engineer - Java Full Stack / Spring Boot,VitalHub (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,220,1166223,Senior Software Engineer - .Net Full Stack,VitalHub (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,221,1166219,Student Counsellor / Senior Student Counsellor (Student Enrollment),Chester College of Higher Education,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,222,1166218,Executive Chef,Sea Salt Society - Hikkaduwa,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,223,1166214,Academic Administrator,Chester College of Higher Education,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,224,1166133,Business Analyst cum Technical Writer,Procons Infotech (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,225,1166102,Business Development Manager / Executive,CEO Media Sri Lanka,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,226,1166100,Web Developer,Actiive Tech Networks (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,227,1166075,Assistant Electrical Engineer / Solar Technician,Three Sinha Solar (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,228,1166074,Project Associate (Airstate),Adelanka (Pvt) Ltd,School leavers are encouraged to apply,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,229,1166073,Project Associate (Data Enrichment),Orfium,School leavers are encouraged to apply,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,230,1166070,Project Associate - Full Management,Orfium,School leavers are encouraged to apply,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,231,1166048,Manager Technical Nuwaraeliya & Negombo (Textile/Apparel) (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Wed Jan 17 2024,,yellow
1,232,1166043,EXECUTIVE ADMINISTRATION-NUWARAELIYA (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,233,1166040,Debt Collection Specialist,Fino.lk,Please refer the vacancy,Sat Jan 06 2024,Tue Jan 16 2024,,yellow
1,234,1165899,Product Specialist,Nvision (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,235,1165898,Technical Lead - Android,Nvision (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,236,1165868,Software Support Engineer,H2Compute (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,237,1165842,Trainee Admin Assistant (Maharagama),IgniterSpace (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,238,1165839,Branch Coordinator - Negombo Branch,IgniterSpace (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,239,1165791,Customer Care Executive,Weblankan,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,240,1165787,Marketing Executive,Weblankan,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,241,1165647,Commis I,Café Kumbuk,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,242,1165644,Chef De Partie & Demi-Chef De Partie,Café Kumbuk,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,243,1165641,Manager - Digital Marketing,Commercial Bank of Ceylon PLC,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,244,1165632,Video Editor,Quard International Pvt. Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 15 2024,,yellow
1,245,1165621,Secretary / Personal Assistant/ Administrative Executive - Ja-Ela (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Sun Jan 14 2024,,yellow
1,246,1165620,Credit Controller/ Executive Finance - Ja-Ela (1),Konnect Net Pvt Ltd,Please refer the advertisement,Sat Jan 06 2024,Sun Jan 14 2024,,yellow
1,247,1165555,Training and Development Specialist,Revocare Solutions,Please refer the vacancy,Sat Jan 06 2024,Sat Jan 13 2024,,yellow
1,249,1165470,Business Development Manager,AGC Innovate (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,250,1165468,Chemical Process Engineer,AGC Innovate (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,251,1165343,Senior Network Administrator (Night Shift) - Kandy,Legacy Health (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,252,1165342,Accounts Executive,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,253,1165338,Assistant Manager - Organic / Fair Trade / Rainforest Alliance ICS (Internal Control Systems) - Supply Chain,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,254,1165161,Sales Executive,Boda Boda (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,255,1165113,Assistant Accountant,Chemwood Exports (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Fri Jan 12 2024,,yellow
1,256,1164964,Graphic Designer,CatchMe.lk,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,257,1164810,Office Assistant / Trainee - Female,Colour Max Lanka (Pvt) Limited,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,258,1164783,Private Driver - Colombo 3,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,259,1164777,Receptionist,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,260,1164775,Recovery Officers,Company Name Withheld,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,261,1164755,Sales Coordinator (Female),Dream Home Ventures International (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,262,1164727,Call Center & Customer Care Executive,Lana Technologies (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,263,1164668,Graphic Designer / Senior Graphic Designer,Sithma Associates (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,264,1164667,Quality Assurance Executive,Sithma Associates (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,265,1164666,Trainee - Female Marketing Coordinator,Sithma Associates (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,266,1164665,Customer Service Representative (CS),Sithma Associates (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Thu Jan 11 2024,,yellow
1,267,1164606,Student Counselors (Sales & Marketing),Mark International Education Consultancy (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,268,1164535,Assistant Chef / Waiters - Male/ Female,Ali's Pakistani Restaurant - Colombo 4,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,269,1164522,Support Analyst,Soundmouse,Attractive remunerations with a competitive pegging rate against the US Dollar,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,271,1164517,Accounts Receivable Manager,Orfium,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,272,1164514,Accounts Executive,Orfium,Attractive remunerations with a competitive pegging rate against the US Dollar,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,273,1164397,Accounts Executive,Steel Mart Holdings (Pvt) Ltd,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,274,1164396,Junior Executive / Officer / Trainee Officer - Gold Loan,Vallibel Finance PLC,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,275,1164395,Manager / Management Trainee - IT Projects & Compliance / IT Executive - Projects & Compliance,Vallibel Finance PLC,Please refer the vacancy,Sat Jan 06 2024,Wed Jan 10 2024,,yellow
1,276,1159371,Japanese Translator (E-Commerce),Khan Innovations Private Limited,Please refer the vacancy,Sat Jan 06 2024,Sun Jan 07 2024,,yellow
1,277,1159360,Korean Translator (E-Commerce),Khan Innovations Pvt Ltd,Please refer the vacancy,Sat Jan 06 2024,Mon Jan 08 2024,,yellow
1,278,1168254,Logistic Coordinator (1),Browns Engineering & Construction (Pvt) Ltd,Please refer the attached advert,Fri Jan 05 2024,Sun Jan 14 2024,,yellow
1,280,1168252,Sales Representatives (5),Quess Corp Lanka Private Limited,Urgent Vacancy (Matara / Gampaha/Anuradhapura Dankotuwa/Kurunegala/Badulla ),Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,281,1168251,Sales Representative (5),Quess Corp Lanka Private Limited,Urgent Vacancy (Matara / Gampaha/Anuradhapura Dankotuwa/Kurunegala/Badulla ),Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,282,1168250,Business Analyst / Senior Business Analyst - Head Office (1),Royal Ceramics Lanka PLC,Please refer the advertisement,Fri Jan 05 2024,Tue Jan 16 2024,,yellow
1,283,1168249,Finance Manager / Senior Finance Manager - Head Office (1),Royal Ceramics Lanka PLC,Please refer the advertisement,Fri Jan 05 2024,Tue Jan 16 2024,,yellow
1,284,1168244,Executives - Front Officer / Hotel Manager,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,285,1168241,Sales Manager,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,286,1168240,Senior Account Executive - Enterprise Business (Rathnapura / Anuradhapura),SLT Mobitel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,287,1168239,Account Manager - Enterprise Business (Corporate Sales) - Jaffna / Matara,SLT Mobitel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,288,1168238,HR Assistant (1),Jaykay Marketing Services (Pvt) Ltd,Please refer the advert.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,289,1168237,"Manager/ Senior Manager, Financial Advisory -Transaction Services (1)",Deloitte,Please refer the advert.,Fri Jan 05 2024,Sun Jan 14 2024,,yellow
1,290,1168236,Manager/ Senior Manager - Transaction Services (1),Deloitte,Please refer the advert.,Fri Jan 05 2024,Sun Jan 14 2024,,yellow
1,291,1168235,Intern - Project Management (1),Jaykay Marketing Services (Pvt) Ltd,Please refer the advert.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,292,1168234,District Manager - Batticaloa,SLT Mobitel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,293,1168233,"Consultant/Senior Consultant, Financial Advisory ? Transaction Services (1)",Deloitte,Please refer the advert.,Fri Jan 05 2024,Sun Jan 14 2024,,yellow
1,294,1168232,Consultant/Senior Consultant ? Transaction Services (1),Deloitte,Please refer the advert.,Fri Jan 05 2024,Sun Jan 14 2024,,yellow
1,295,1168231,Financial Accounting Advisory Services (FAAS),Ernst & Young,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,296,1168230,Technical Assistant,SimplyTek,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,297,1168229,Senior Analyst - Finance & Accounting (1),Accenture Lanka (Pvt) Limited,Senior Analyst - Finance & Accounting,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,298,1168227,Marketing Coordinator,DPJ Holding,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,299,1168226,Trade Analyst / Adminstration (1),Quess Corp Lanka Private Limited,Please refer to the advertisement ? Urgent Candidates for FMCG Industry are mandatory,Fri Jan 05 2024,Thu Jan 11 2024,,yellow
1,303,1168222,Senior Software Engineer - Front End Development (1),KPMG Executive Search Private Limited,Refer advert,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,306,1168219,Customer Care Associate (1),National Development Bank PLC,Please refer the advertisement,Fri Jan 05 2024,Wed Jan 10 2024,,yellow
1,307,1168218,Assistant Manager - Sales Training & Development (1),HNB Assurance PLC,Please refer the advertisement.,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,308,1168217,Accounts Executive,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,309,1168216,Network and Computer System Administrator (1),DTech (Pvt) Ltd,Please refer the advertisement,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,310,1168215,Sales and Marketing Executive / Digital Marketing Executive,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,311,1168214,Service Advisor - Mechanical & Service (Galle),Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,312,1168213,Marketing Manager / Marketing Executive,GISM Campus,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,313,1168212,Body Shop Customer Service Representative / Executive,Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,314,1168211,Assistant Accountant,Gnanam Foods (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,315,1168210,Stores Assistant - Multi Duty (Male / Female),Packsco Ceylon (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,316,1168209,Assistant Manager - Human Resources,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,317,1168208,Product Manager / Product Executive,Cliniqon Biotech (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,318,1168207,Sales Representatives (Kalutara / Ja-ela),Nilkamal Eswaran Plastics (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,319,1168206,Freelancer (Full -Time) Human Resources,Muve,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,320,1168205,Graduate Quantity Surveyor,International Construction Consortium (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,321,1168204,Electrical Engineer - Designs,International Construction Consortium (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,322,1168203,Call Center Executive,TechGates,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,323,1168202,IT Executive / Associate Software Developer,International Construction Consortium (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,324,1168201,Technical Sales Engineer,Airow Solutions (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,325,1168200,Digital Marketing and Designer,Wise Soft Lab (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,326,1168199,IT Executive /Assistant,Cantec Printing and Packaging (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,327,1168198,Purchasing Assistant / Officer - Galle,Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,328,1168197,Production Executive,Laughs Life Sciences,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,329,1168196,Accounts Executive,Dynacom Engineering (Private) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,330,1168195,Pharmacy Assistant,Ninewells Hospital (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,331,1168194,Management Executive (Associates & Business Councils),The Ceylon Chamber of Commerce,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,332,1168193,Assistant Manager- Strategy,Laughs Holdings,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,333,1168192,IT & Admin Officer,Sky School Online,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,334,1168191,Executive - Industrial Engineering (1),MAS Intimates,Click on imager to apply,Fri Jan 05 2024,Thu Jan 11 2024,,yellow
1,335,1168190,"Executive-Production (Unichela, Koggala) (1)",MAS Intimates,Please click on the advert to apply.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,336,1168188,Executive - Industrial Engineering (1),MAS Intimates,click on image to apply,Fri Jan 05 2024,Thu Jan 11 2024,,yellow
1,337,1168185,Executive - Industrial Enginering (1),MAS Intimates,Click on image to apply,Fri Jan 05 2024,Thu Jan 11 2024,,yellow
1,338,1168184,"Executive-Production (Thurulie, Thulhiriya) (1)",MAS Intimates,Please click on the advert to apply.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,339,1168183,Development Merchandiser (1),Norlanka Manufacturing Limited,Please Refer the Advertisement,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,340,1168182,Bulk Merchandiser (1),Norlanka Manufacturing Limited,Please Refer The Advertisement,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,341,1168180,Senior Manager - IT Operations (1),Hemas Holdings PLC,Please refer to the advert.,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,342,1168179,Sales Executive ( Matara / Polonnaruwa) (1),Quess Corp Lanka Private Limited,Urgent Vacancies: Candidates between 25 - 30 years old with sales experience are encouraged to apply (Matara / Polonnaruwa).,Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,343,1168178,Sales Executive - ( Matara / Polonnaruwa) (2),Quess Corp Lanka Private Limited,Urgent Vacancies: Candidates between 25 - 30 years old with sales experience are encouraged to apply (Matara / Polonnaruwa).,Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,344,1168175,Intern - Supply Chain & Marketing (1),Hemas Holdings PLC,Please refer to the advert.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,345,1168174,Office Assistant (1),GTN Technologies (Pvt) Limited,Click on the Job Advertisement to Apply,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,346,1168173,Head of Branch - Polonnaruwa (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the attachment (Location - Polonnaruwa),Fri Jan 05 2024,Thu Jan 11 2024,,yellow
1,347,1168172,Administrative Secretary,AU Entertainment (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,348,1168171,Senior Executive - Human Resources (Performance Management) (1),NOLIMIT,Please refer the job advertisement.,Fri Jan 05 2024,Mon Jan 15 2024,,yellow
1,349,1168170,"Executive- Production Control Unit (Linea Clothing, Pallekale) (1)",MAS Intimates,Please click on the advert to apply.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,350,1168169,Assistant Manager/Manager - New Business Acquisition (Home Care) (1),Hemas Holdings PLC,Develop and execute a business acquisition plan for both B2B and B2C and domestic clients that will deliver the agreed revenues for Hemas Hospitals Home Ca ....,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,351,1168168,Digital Marketing executive (1),Quess Corp Lanka Private Limited,Please refer to the Job advertisement.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,352,1168167,Senior Software Engineer PHP (1),HNB Assurance PLC,Please refer the advertisement.,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,353,1168166,Assistant Manager Recruitment,Tasma Group of Companies,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,354,1168165,Deputy Manager - Distributor Operations (1),Browns Group Of Companies,Deputy Manager - Distributor Operations,Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,355,1168164,Public Relation Officers,British Higher Education & Immigration Consultancy,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,356,1168163,Legal Officer (1),United Motors Lanka PLC,Please refer the Advertisement,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,357,1168162,Learning and Development Intern (1),Resplendent Ceylon Ltd,Seeking a motivated Learning & Development Intern to join our L&D; team!,Fri Jan 05 2024,Mon Feb 05 2024,,yellow
1,358,1168161,Hotel Vacancies,Terrace Green Hotel & Spa,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,359,1168160,Coordinator - People and Culture (Organizational Development & Learning),World Vision Lanka,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,361,1168158,Sales Intern (1),Perfetti Van Melle Lanka (Private) Limited,Please Refer the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,362,1168157,Accounts Assistant,Tasma Group of Companies,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,363,1168156,Import & Export Executive,Textile International Colombo(Pvt)Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,364,1168155,Marketing Intern (1),Perfetti Van Melle Lanka (Private) Limited,Please Refer the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,365,1168154,Technical Advisor - Environmental Stewardship and Climate Adaptation (ESCA),World Vision Lanka,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,366,1168153,Quantity Surveyor,Singer (Sri Lanka) PLC,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,367,1168152,Executive - Servicing Department (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,368,1168151,Internship- Admin (1),Quess Corp Lanka Private Limited,Please refer to the Job advertisement.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,369,1168150,finance intern (1),Perfetti Van Melle Lanka (Private) Limited,Please Refer the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,370,1168149,Assistant Manager / Account Executive,Analytix Lanka Pvt Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,371,1168148,Senior Executive - Human Resources (HRBP) (1),NOLIMIT,Please refer the job advertisement.,Fri Jan 05 2024,Mon Jan 15 2024,,yellow
1,372,1168147,Production Assistant,Singer (Sri Lanka) PLC,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,373,1168146,Transport Coordinator,Markspen Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,374,1168145,Maintenance Engineer - Electrical (Male),Access International (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,375,1168144,Internship - Human Resources,Markspen Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,376,1168143,Packaging Executive (1),Perfetti Van Melle Lanka (Private) Limited,Please Refer the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,377,1168142,Sales / Services Engineer (1),Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,378,1168141,Executive - Sales & Reservations,JKH Transportation Sector,Please refer to the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,379,1168140,Associate - Program Operations,Room to Read,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,380,1168139,Sales Representatives,Rajasooriya Ayurvedic Products (Private) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,381,1168138,Social Media Executive,Candea Credit Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,382,1168137,Operations Coordinator,Metropolitan Technologies (Pvt) Ltd,Please refer to the advertisement,Fri Jan 05 2024,Mon Jan 15 2024,,yellow
1,383,1168136,Production Coordinator (Males Preferred),Chaplon Tea Pvt Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,384,1168135,Imports Executive (Pharmaceutical Manufacturing) (1),Sunshine Healthcare Lanka Ltd,Please refer to the advertisement,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,385,1168134,Graphic Designer,T and T Creative Pub (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
