page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2,1410,1205238,Assistant Manager - Credit Risk & Analytics,Company name withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1411,1205236,General Manager (1),Sumathi Group,Please refer to the job advertisement.,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1412,1205234,Legal Officer,G. Muthumala Motor Stores Colombo (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1413,1205233,Trainee IT - Hardware -Male,Micronet Global Services (Pvt) Ltd,Urgent Requirement,Wed Apr 10 2024,Sun Apr 21 2024,,yellow
2,1414,1205232,Senior Finance Executive / Finance Executive,Veracity Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1415,1205231,GHHM Site Administrator,MSF South Asia (Guarantee) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1416,1205230,Media and Research Manager,MSF South Asia (Guarantee) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1417,1205229,Executive Internal Audit,Wickramaratnes (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1418,1205225,Technicians,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1419,1205224,Secretary / Admin Executive,Company Name Withheld,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1420,1205223,HR Manager,OKI International School,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1421,1205222,Senior Executive Digital Platform Management,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1422,1205221,Manager - Agent Rewards (1),Union Assurance PLC,Please refer the advertisment.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1423,1205220,Front Office Supervisor,Symphony Maldives (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1424,1205219,Retail Sales Associate,Micronet Global Services (Pvt) Ltd,School leavers can apply !!!,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1425,1205217,Production Executive (1),Ideal Group,Please refer the attached vacancy,Wed Apr 10 2024,Fri Apr 26 2024,,yellow
2,1426,1205215,Manager - Agent Rewards (1),Union Assurance PLC,Please refer the advertisement.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1427,1205214,IT Technician,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1428,1205211,Banquet Manager (Female),Vivanta Colombo Airport Garden,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1429,1205210,Business Coordinator,Tradie Assist Holdings (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1430,1205209,Internship - Data Entry,Hayleys Group,Join the World of Hayleys.,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1431,1205208,Customer Care Executive,Micronet Global Services (Pvt) Ltd,Male candidates only !!!,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1432,1205207,Student Counsellor,Campus One,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1433,1205206,Quantity Surveyors - Boralesgamuwa / Anuradhapura,PCAS Consortium (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1434,1205205,Cashier / Waiter / Waitress,Knox Fine Dining Restaurant,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1435,1205204,Supervisors - Audit & Assurance,BDO Partners,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1436,1205203,Field Sales Executive,Abans Group,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1437,1205202,Assistant Manager - Credit & Marketing / Senior Executive / Executive - Credit & Marketing,Abans Finance PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1438,1205201,Factory Accountant,Manisha Exports (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1439,1205200,Senior Merchandiser - Development (1),MAS Intimates,Please click on the advert to apply.,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1440,1205199,Assistant Manager - Credit & Marketing / Senior Executive / Executive - Credit & Marketing,Abans Finance PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1441,1205198,Site Support Engineer - Ekala,Micronet Global Services (Pvt) Ltd,Urgent Requirement,Wed Apr 10 2024,Sun Apr 21 2024,,yellow
2,1442,1205180,Brand Manager - Emulsion Paints,JAT Holdings PLC,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1443,1205172,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1444,1205171,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1445,1205170,Manager Control (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1446,1205169,Executive - Process Governance ( Horana) (1),MAS Bodyline,Click on the vacancy image to apply,Wed Apr 10 2024,Mon Apr 22 2024,,yellow
2,1447,1205168,Logistics Executive - Import & Export,Agromet Asia (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1448,1205167,Senior Quality Assurance Engineer(Automation) (1),Jobfactory,Fintech Experience,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1449,1205166,Senior Executive / Executive - Marketing,NKAR Travels & Tours (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1450,1205165,Hotel Vacancies,Grand Oriental Hotel - Colombo,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1451,1205164,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1452,1205163,Head of Human Resources & Customer Relationships Management,NKAR Travels & Tours (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1453,1205162,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1454,1205161,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1455,1205159,Store Manager (1),Quess Corp Lanka Private Limited,Please refer to the advertisement,Wed Apr 10 2024,Tue Apr 30 2024,,yellow
2,1456,1205158,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1457,1205155,Process Analyst,HCL Technologies,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1458,1205154,SHOWROOM MANAGERS KURUNEGALA & KANDY,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1459,1205153,HEAD OF DEALER SALES NETWORK,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Wed Apr 10 2024,Wed Apr 17 2024,,yellow
2,1460,1205151,Accountant - Payments,SriLankan Airlines Ltd,Please Click on the below Vacancy link and apply,Wed Apr 10 2024,Sat Apr 20 2024,,yellow
2,1461,1205149,Process Analyst,HCLTech,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
2,1462,1205147,Property Manager,BPM (Pvt) Ltd,Please refer the vacancy,Wed Apr 10 2024,Wed Apr 24 2024,,yellow
3,2001,1203433,"Sales Manager (LV, Solar Product Sales)",E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2002,1203432,Maintenance Technician,Variosystems (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2003,1203429,Sales / Project Engineer,E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2004,1203428,QA Engineer,Eclass Educational Solutions (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2005,1203427,Sales / Project Engineer,E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2006,1203426,Deputy Principals,American Education Centre Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2007,1203425,Waiter / Commi II / Housekeeper,Lakraj Heritage,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2008,1203424,Senior Executive I Executive - Leasing Marketing,UB Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2009,1203423,Sales Manager (Industrial Projects),E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2010,1203421,Manager | Assistant Manager - Leasing,UB Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2011,1203419,Sales Executives (Industrial Projects) (LV Sales),E. B. Creasy & Co. PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2012,1203418,Senior Merchandiser / Merchandisers / Quality and Technical Auditor,Design POD SRI Lanka Buying Office,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2013,1203417,Accounts Executive,Accounts Assist Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2014,1203416,Senior Executive/ Executive - Compliance,Abans Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2015,1203414,Business Development Executive,Kurt Carter Holdings (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2016,1203413,Accounts Executive,Swiss Lanka Commodities (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2017,1203410,Sales Executive,The Trip Connections,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2018,1203409,Hotel Vacancies,Aathma Colombo House,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2019,1203408,Media Executive/ Trainee Media Executive,Ogilvy Media,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2020,1203407,Brand Manager (1),Hemas Holdings PLC,Please refer the job advertisement.,Thu Apr 04 2024,Wed Apr 24 2024,,yellow
3,2021,1203406,Accounts Assistant,Carnival Ice Cream,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2022,1203405,Senior Executive/ Executive - Compliance,Abans Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2023,1203404,Hotel Vacancies,Best Western,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2024,1203403,Sales Executives / Trainee Sales Executives - Male / Female,United Machinery (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2025,1203400,Assistant Accountant,Company Name Withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2026,1203399,Marketing Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2027,1203398,Accounts Executive,Kandy City Centre,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2028,1203395,Account Assistant (Male/ Female),MRC Group,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2029,1203394,IT Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2030,1203393,Manager - Quality Assurance,Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Thu Apr 04 2024,Tue Apr 16 2024,,yellow
3,2031,1203391,Senior ERP Executive,W M Mendis & Co Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2032,1203390,Asst. Manager Quality Assurance - Marawila (1),Orit Apparels (Pvt) Ltd,Asst. Manager Quality Assurance - Marawila,Thu Apr 04 2024,Tue Apr 30 2024,,yellow
3,2033,1203389,Assistant Manager (Communications and External Relations),The Gamani Corea Foundation,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2034,1203388,Associate Web Analytics,eMarketingEye (Pvt) Limited,Please refer to the Vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2035,1203387,Associate Web Analytics,eMarketingEye (Pvt) Limited,Please refer to the Vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2036,1203385,Trainee Industrial Designer (CAD/CAM) - Kelaniya,Savis Exports Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2037,1203383,Hotel Vacancies (1),Earl?s Court Group,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2038,1203382,Senior Bid Specialist,Compass,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2039,1203380,Textile Quality Auditor,Bischoff Gamma Lanka (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2040,1203379,Technical Officer (Male),Prime Engineering Lanka (Pvt)Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2041,1203378,Sales Executive - Hotels & Restaurant Channel (Down South),The Flying Elephant (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2042,1203377,QA Engineer,Kandysoft New Zealand (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2043,1203376,Senior Software Engineers - (.NET),Kandysoft New Zealand (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2044,1203375,Store Manager,Spa Ceylon,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2045,1203372,International Business Promotion Manager - Japan,Company name withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2046,1203371,Housekeeping - Room Boys / Waiter / Maintenance Worker,Hotel Glendower - Nuwara Eliya,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2047,1203370,UHT Plant Engineer,Cocotana Coconuts Products,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2048,1203369,Junior Production Supervisor,Asian Group of Companies (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2049,1203366,Solution Architect - Intelligent Automation (1),Expolanka Holdings PLC,Please refer to the job advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2050,1203365,Senior RPA Developer/RPA Developer (1),Expolanka Holdings PLC,Please refer to the advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2051,1203364,Associate Quality Assurance Engineers,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2052,1203363,Associate RPA Developer (1),Expolanka Holdings PLC,Please refer to the advertisement,Thu Apr 04 2024,Thu Apr 25 2024,,yellow
3,2053,1203362,Coordinator - CBA & CCA Faculty,The Institute of Chartered Accountants of SL,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2054,1203361,Field Manager,Ceyoka Health (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2055,1203359,Business Analyst,R.M.D Consultants (Pvt) Ltd,Please refer to the below advertisement,Thu Apr 04 2024,Mon Apr 15 2024,,yellow
3,2056,1203358,Accountant,The Institute of Chartered Accountants of SL,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2057,1203357,English Language Teachers,Headway School of Languages - Ja-Ela,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2058,1203355,Territory Manager,Ceyoka Health (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2059,1203354,Trainee Business Development Executive,Weblook International (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2060,1203353,Academic Head / Academic Coordinator / Department Heads (Psychology & Education),Amazon Campus,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2061,1203352,Chief Quantity Surveyor,Lal Construction & Engineering (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2062,1203351,Creative Graphic Designer cum Advertising / Marketing Executive - Male / Female (School Leavers are Welcome),Advance Car Audio (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2063,1203350,Auto Painter - Tinkering / Fiber Technician,Advance Car Audio (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2064,1203349,General Manager - Kandy,The Golden Crown,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2065,1203348,Project Manager / Software Engineer / IT .Net Developer,Sejaya Micro Credit Limited,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2066,1203346,Content Coordinator,Asian Group of Companies (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2067,1203345,Accountant (Female),Company Name Withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2068,1203344,Quality Assurance - Intern,North Sails,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2069,1203343,Quantity Surveyor,ABC Trade & Investments (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2070,1203342,Medical Officer - Permanent,Ninewells Hospital (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2071,1203341,HR Assistant,Rimacve Management Services (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2072,1203340,Staff Nurses,Ninewells Hospital (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2073,1203339,Assistant Store Keeper,Company Name Withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2074,1203338,Executives,Rimacve Management Services (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2075,1203336,Part Time Teacher (Female),Kumon Centre,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2076,1203334,Technical Support Executive - eCommerce & Operations,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2077,1203333,Part Time Bookkeeper,Bizbooks Global (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2078,1203332,Sales Executive,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2079,1203331,Learning & Development Manager (1),Aitken Spence Apparel,Please refer the advertisement.,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2080,1203330,Teacher Vacancies,Clayton College,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2081,1203329,Trainee Associate (Galle),Orel IT (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2082,1203328,Executive - Digital Customer Service,Hutchison Telecommunications Lanka (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2083,1203327,Personal Assistant to Director Operations / Administrative Event Coordinator / Purchasing Officer,Nyne Hotels (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2084,1203326,UHT Technician,NDC Exports (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2085,1203325,Accounts Executive,Global GIS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2086,1203324,Data & Accuracy Coordinator,Global System Solutions International (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2087,1203323,Quantity Surveyor,Perigon Lanka Private Limited,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2088,1203321,Branch Manager - General Insurance (Kurunegala/Negombo),MBSL Insurance Co. Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2089,1203320,Engineering Assistant (Civil / Finishing Works),Edifice Consultants (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2090,1203319,Associate Software Engineers,eBEYONDS,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2091,1203318,Assistant to Administration Manager / Receptionist,Perigon Lanka Private Limited,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2092,1203317,Cake & Pastry Baker - Male/ Female (Ragama Area),The Bubble Tea House,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2093,1203316,Web Project Manager,eBEYONDS,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2094,1203315,Graphic Designer & Marketing Assistant - Fashion Apparel,EKKO,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2095,1203313,Debt Recovery Officer,Sathosa Motors PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2096,1203312,Senior Sales Executive,eBEYONDS,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2097,1203311,Graphic Designer & Marketing Assistant - Fashion Apparel,EKKO,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2098,1203310,Trainee Executives - School Leavers,Inter Freight Forwarding Service Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2099,1203309,Accounts Assistant - School Leavers,Inter Freight Forwarding Service (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2100,1203308,Accountant / Assistant Accountant,Empire Lands,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2101,1203304,Service Management Officer - Dye House,Eskimo Fashion Knitwear (Private) Limited,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2102,1203300,Manager - Sales & Marketing,Wichy Plantation Company (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2103,1203299,Drivers,Randenigala Distilleries Lanka (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2104,1203297,Confidential Secretary for CEO (1),Browns Hotels & Resorts,Please refer to the advert,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2105,1203296,Intern - Human Resources (1),Edinborough Products [Pvt] Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2106,1203295,Intern- Garment Technology (1),Brandix Essentials - Ratmalana,Please Refer the Advertisement.,Thu Apr 04 2024,Mon Apr 22 2024,,yellow
3,2107,1203294,Accounts Assistant,Vishwa Graphics (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2108,1203293,Manager - Sample Room (1),Orit Apparels (Pvt) Ltd,Manager - Sample Room,Thu Apr 04 2024,Tue Apr 30 2024,,yellow
3,2109,1203290,Business Development Manager - Personal Protection,Coats,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2110,1203289,Junior Executive - Treasury,Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Thu Apr 04 2024,Tue Apr 16 2024,,yellow
3,2111,1203287,Manager,Wind Castle Hotel,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2112,1203286,Associate Technical Writer,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2113,1203285,Hotel Receptionist / House Keeping Attendant,Wind Castle Hotel,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2114,1203284,Hotel Vacancies,Shanthi Uyana,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2115,1203283,Senior Web Developers / Web Developers / Associate Web Developers,eBEYONDS (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2116,1203280,Manager - Branding,Siyapatha Finance PLC,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2117,1203278,Flight Reservation Executive,Flightquotes (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2118,1203277,Manager - Regulatory Affairs (Colombo),LAUGFS Life Sciences (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2119,1203276,Executive Chef/ Chef De Partie,Cocoon Resorts Sri Lanka,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2120,1203275,Channel Sales Manager (Solar Lighting),Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Thu Apr 04 2024,Tue Apr 16 2024,,yellow
3,2121,1203274,Receptionist (1),Edinborough Products [Pvt] Ltd,Please refer the job vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2122,1203273,Senior Registration Officer / Account Manager,LK Domain Registry,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2123,1203272,Manager - Finance,LAUGFS Life Sciences (Pvt) Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2124,1203271,Account Clerk Cum Data Entry Operator,Company Name Withheld,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2125,1203264,Cook - Rice / Sri Lanka Shorteats,Thawthisa Holdings Pvt Ltd,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2126,1203263,Intern - Finance (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2127,1203262,Network Administrator - IT (1),Hirdaramani - APPAREL SECTOR,Please refer the job advert.,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2128,1203261,Executive Chef,Thawthisa Holdings,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
3,2129,1203260,Manager - Facility Management,Hayleys Group,Click on the flyer to apply. Join the World of Hayleys.,Thu Apr 04 2024,Tue Apr 16 2024,,yellow
3,2130,1203258,Full Time Lister,The Inner Circle,Please refer the vacancy,Thu Apr 04 2024,Thu Apr 18 2024,,yellow
