page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,717,1214569,Intern - Kamburupitiya (1),Softlogic Life Insurance PLC,Please refer to the advert,Tue May 07 2024,Tue May 14 2024,,yellow
1,718,1214568,Accounts Executive,Huejay International Multiflora (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,719,1214567,Manager ? Digital Learning & Training MIS (Sales Training & Development) (1),HNB Assurance PLC,Please refer to the advertisement.,Tue May 07 2024,Tue May 21 2024,,yellow
1,720,1214566,Executive / Senior executive - Life Sales,InsureMe.lk,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,721,1214565,Call Center Associate (5),Softlogic Holdings PLC,Please see the advert for more details,Tue May 07 2024,Tue May 14 2024,,yellow
1,722,1214564,Teacher Vacancies (Primary School),Unique International College - Kurunegala,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,723,1214563,Intern- Merchandising (Bulk) (1),Brandix Essentials - Ratmalana,Please refer the advertisement.,Tue May 07 2024,Fri Jun 07 2024,,yellow
1,724,1214562,Call Center Associate (5),Softlogic Holdings PLC,Please see the advert for more details,Tue May 07 2024,Tue May 14 2024,,yellow
1,725,1214560,Senior Executive / Assistant Manager / Manager - Corporate Client Management,InsureMe.lk,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,726,1214559,Engineer Operations In-Charge (Eastern Region),Dialog Network Services (Private) Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,727,1214558,Assistant Accountant - Male,Gills,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,728,1214557,Administrative Executive (Online) - Female,Catalyst of Academics,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,729,1214556,Asst Manager/ Executive - Maintenance,Grand Gain Industrial Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,730,1214555,Medical Laboratory Technician (MLT) / Phlebotomist,Nawaloka Care Laboratories (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,731,1214553,Executive - Gold Loan Operations,Fintrex Finance Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,732,1214552,Digital Marketing Analyst - SEO,eMarketingEye (Pvt) Limited,Please refer to the Vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,733,1214551,Merchandiser-Bulk (1),Brandix Intimates - Biyagama,Please Refer the Advertisement.,Tue May 07 2024,Fri May 31 2024,,yellow
1,734,1214550,Graphic Designer & Web Designer - UI / UX,Cogent Solutions Event Marketing (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,735,1214548,Admin Executive - Female (Colombo/ Seeduwa),Marvel,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,736,1214547,Sales Manager - International Tele Calling,Cogent Solutions Event Marketing (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,737,1214546,In Charge - Radiographer (1),Hemas Holdings PLC,Please refer the attached advertisement,Tue May 07 2024,Sun Jun 30 2024,,yellow
1,738,1214545,Sales Representative,Mangala Motors,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,739,1214544,Accountant,Cogent Solutions Event Marketing (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,740,1214543,Call Center Associate (5),Softlogic Holdings PLC,Please see the advert for more details,Tue May 07 2024,Tue May 14 2024,,yellow
1,741,1214542,Training Officer,Roots,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,742,1214541,Call Center Associate (5),Softlogic Holdings PLC,Please see the advert for more details,Tue May 07 2024,Tue May 14 2024,,yellow
1,743,1214540,Operation Manager/ Kitchen Commis (M/F),Sanjis The Seaside Cabanas,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,744,1214539,Deputy In Charge - Pharmacy (1),Hemas Holdings PLC,Please refer the job advertisement,Tue May 07 2024,Sun Jun 30 2024,,yellow
1,745,1214538,Call Center Associate (5),Softlogic Holdings PLC,Please see the advert for more details,Tue May 07 2024,Tue May 14 2024,,yellow
1,746,1214537,Secretary,Pyramid Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,747,1214536,Finance and Admin Executive (1),Mobizz Elite (Pvt) Ltd,PRA,Tue May 07 2024,Wed May 08 2024,,yellow
1,748,1214535,Sales Manager/ Sales Executive (Male),Biodent,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,749,1214534,Finance and Admin Executive (1),Mobizz Elite (Pvt) Ltd,PRA,Tue May 07 2024,Wed May 08 2024,,yellow
1,750,1214533,QA Lead,Verdentra Conceptvines Pvt (Ltd),Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,751,1214532,Data Entry Operator (Accounts),Ali Brothers (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,752,1214531,Executive - Brand Protection (Moratuwa) (1),MAS Capital,As per the attachment,Tue May 07 2024,Tue May 14 2024,,yellow
1,753,1214530,Sales Representative - Gampaha,Oleena Natural Foods (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,754,1214529,Assistant Manager - Supply and Demand Planning,Sena Mills Refineries (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,755,1214528,Finance and Admin Executive (1),Mobizz Elite (Pvt) Ltd,PRA,Tue May 07 2024,Wed May 08 2024,,yellow
1,756,1214527,"Intern, Corporate communication",Cinnamon Hotel Management Ltd,Please refer the advert,Tue May 07 2024,Wed May 29 2024,,yellow
1,757,1214526,Documentation Assistant - Female,REM Solar Pvt. Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,758,1214525,Executive - Brand Protection (Moratuwa) (1),MAS Capital,As per the attachment,Tue May 07 2024,Tue May 14 2024,,yellow
1,759,1214524,Executive Production (1),PGP Glass Ceylon PLC,Refer The Job Advertisement.,Tue May 07 2024,Fri May 31 2024,,yellow
1,760,1214523,Copy Editor,Australian College,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,761,1214522,Driver,Emerald Isle Manpower & Travel Services,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,762,1214521,Assistant Marketing Manager,Smart Trading Asia (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,763,1214520,Account Assistant,Ali Brothers (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,764,1214519,Sales Executive (Male),Liberty Motor Associates (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,765,1214518,Internal Support and Data Integrity Officer,Australian College,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,766,1214517,Personal Assistant to Group Chairman,George Steuart & Company Ltd.,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,767,1214516,Officer Processing and Settlements,MCB Bank Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,768,1214515,Cashier,Acqua Inns,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,769,1214514,Branch in Charge (Hambanthota),Hayleys Group,Join the World of Hayleys.,Tue May 07 2024,Tue May 21 2024,,yellow
1,770,1214513,Trainee Tea Taster,Company Name Withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,771,1214512,Bartender,Acqua Inns,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,772,1214511,Accounts Executive - Kurunegala,Dunhinda Brothers,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,773,1214510,Procurement Executive,Finite Lanka (Pvt) Ltd,Urgent Vacancy in Head Office Gampaha,Tue May 07 2024,Tue May 21 2024,,yellow
1,774,1214509,Assistant Manager - Embellishment Operations (1),MAS Intimates,Please refer the advertisement.,Tue May 07 2024,Sun May 12 2024,,yellow
1,775,1214508,Intern - Alternate Underwriting (1),Softlogic Life Insurance PLC,Please refer to the advert,Tue May 07 2024,Tue May 14 2024,,yellow
1,776,1214506,Social Media & Digital Platforms Officer,Australian College,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,777,1214505,Business Development Executive (Solar Industry),REM Solar (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,778,1214504,Video Editor / Cameraman,Company Name Withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,779,1214503,Assistant Key Accounts Manager - Modern Trade,Beauty Products Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,780,1214502,Electricians and AC Technician,Mercantile Investments and Finance PLC,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,781,1214501,Student Counsellor / Library Assistant,Amal International School,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,782,1214500,Pattern Maker,Hummingbird International (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,783,1214499,Accountant,Lakmo Homes (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,784,1214498,Draftsman,Fairway Holdings (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,785,1214497,Client Services Officer,OZVISAS,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,786,1214495,Assistant Quantity Surveyors / Trainee Quantity Surveyors (Colombo 4),Efficax One,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,787,1214494,Secretary to Executive Director,Lanka Jathika Sarvodaya Shramadana Sangamaya (Inc.),Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,788,1214493,Project Lead - Business Consulting,Ernst & Young,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,789,1214492,Maintenance Supervisor,Sujatha Vidyalaya - Nugegoda,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,790,1214491,Field Officer,Lanka Spice (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,791,1214490,Maintenance Technician,Roman Hotels,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,792,1214489,Finance Manager,Doctor Mobile,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,793,1214488,Executive - Human Resources,MAC Holdings (Pvt) Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,794,1214487,Field Sales Executive,Doctor Mobile,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,795,1214486,Assistant General Manager -Sales (1),Jobfactory,Please find below.,Tue May 07 2024,Tue May 21 2024,,yellow
1,796,1214485,Fund Manager (1),Jobfactory,Please refer to the advertisement,Tue May 07 2024,Tue May 21 2024,,yellow
1,797,1214484,Assistant General Manager -Sales (1),Jobfactory,Please find below.,Tue May 07 2024,Tue May 21 2024,,yellow
1,798,1214483,Senior Marketing Executive / Marketing Executive,BIMT Campus,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,799,1214482,Senior Software Engineer .NET (1),Jobfactory,Hybrid mode,Tue May 07 2024,Tue May 21 2024,,yellow
1,800,1214481,Senior Software Engineer .NET (1),Jobfactory,Hybrid mode,Tue May 07 2024,Tue May 21 2024,,yellow
1,801,1214480,PA Cum Accountant (1),Jobfactory,Location -Colombo,Tue May 07 2024,Tue May 21 2024,,yellow
1,802,1214479,Credit Control Officer (1),Jobfactory,Location -Horana,Tue May 07 2024,Tue May 21 2024,,yellow
1,803,1214478,Accounts Executives,Sujatha Vidyalaya - Nugegoda,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,804,1214477,Principal Officer / MD to head of Insurance Brokerage (1),Jobfactory,Location -Kandy,Tue May 07 2024,Tue May 21 2024,,yellow
1,805,1214476,Lecturer,Golden College,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,806,1214475,Digital Marketing Specialist,BIMT Campus,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,807,1214474,Electronics Engineer,HITEC Sensor Developments (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 14 2024,,yellow
1,808,1214473,Consultant,Search for Common Ground,Please refer the vacancy,Tue May 07 2024,Thu May 16 2024,,yellow
1,809,1214472,Technical Officers (MEP),Daiki Axis Environment (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,810,1214471,Procurement Assistant,CBL Natural Foods Cluster,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,811,1214470,Accounts Assistant / Trainees,Graceland Enterprises,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,812,1214469,Trainee Graphic Designer,Expo Industrial Engineering (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,813,1214468,Quantity Surveyor,Daiki Axis Environment (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,814,1214467,GREEN LEAF CLASSIFIER (1),Maritime Placements (Pvt) Ltd,"Green Leaf Classifier (Kandy Base) - Previous Tobacco related working experience is an added advantage, Education qualification in HNDE in Agriculture or H ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,815,1214466,Marketing Executive - Solar PV,Sun Leaf Solar Solutions (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,816,1214465,Hotel Vacancies,The Ocean Colombo,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,817,1214464,HR Assistant (1),Nawaloka Constructions Company (Pvt) Ltd,Please refer the advertisement.,Tue May 07 2024,Wed May 15 2024,,yellow
1,818,1214463,Intern,Expo Industrial Engineering Pvt Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,819,1214462,Inbound Travel Executive,Beverley International (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,820,1214461,Showroom Manager / Branch Manager (1),Hameedia,Please refer the advertisement,Tue May 07 2024,Sun May 19 2024,,yellow
1,821,1214460,Metal Detector Training and Repairing Assistance (Internal / External),Mines Advisory Group (MAG),Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,822,1214459,Software Engineer - Microsoft Power Platforms,Artex,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,823,1214458,Kitchen Department & Front Staff / Trainee Chef / Baristas & Trainee Baristas,The Coffee Manor,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,824,1214457,Assistant Manager - Production & Plant Operations,American Premium Water Systems (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,825,1214455,Customer Support Executive (1),Mobizz Elite (Pvt) Ltd,Please refer the advertisement,Tue May 07 2024,Tue May 14 2024,,yellow
1,826,1214454,Showroom Manager (1),Mobizz Elite (Pvt) Ltd,Please refer the advertisement,Tue May 07 2024,Tue May 14 2024,,yellow
1,827,1214453,Travel Executive - Reservation and Ticketing,Saint Andrew & Jude Travels,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,828,1214452,Ticketing Executive,INT Terminal LLC,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,829,1214451,Procurement Executive,Company name withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,830,1214450,Operations Executive/ Coordinator,American Premium Water Systems (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,831,1214449,Marketing Intern,INT Terminal LLC,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,832,1214448,Showroom Sales Executive - Mobile Phone & Accessories,Doctor Mobile,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,833,1214447,Accounts Assistant / Executive - Male,Neo Foods (Pvt) Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,834,1214446,Accounts Assistant - Veyangoda,Elisha Clothing (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,835,1214445,HR & Admin,Doctor Mobile,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,836,1214444,Head of Finance & Strategy,American Premium Water Systems (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,837,1214443,IT Executive / IT Assistant,CareCloud Colombo (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,838,1214442,Assistant Project Manager,Company Name Withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,839,1214441,Head of Quality Assurance,American Premium Water Systems (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,840,1214440,Hotel Vacancies,The Ocean Colombo,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,841,1214439,Sales Executive,Seven Angels Boutique Collection,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,842,1214438,Academic Coordinator / Student Counsellor - Female,St.George International Teacher Training Institute,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,843,1214437,Assistant Matron Nursing (Female),HelpAge Sri Lanka,Please refer the vacancy,Tue May 07 2024,Tue May 14 2024,,yellow
1,844,1214436,Site Engineer / Technical Officer / Supervisor,SF Constructions,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,845,1214435,Engineer - QC,A B Manufacturing (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,846,1214434,Junior Executive - Billing,The Employers' Federation of Ceylon (EFC),Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,847,1214433,Tour Consultant,Olanka Travels (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,848,1214432,Brand Manager (1),Lion Brewery (Ceylon) PLC,Please refer the job advert.,Tue May 07 2024,Tue May 21 2024,,yellow
1,849,1214431,Engineer / Assistant Engineer - Network & Security,Metropolitan Technologies (Pvt) Ltd,Please refer to the Vacancy,Tue May 07 2024,Fri May 17 2024,,yellow
1,850,1214430,IT Support Executive,Rapidventure (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,851,1214429,Sales & Marketing Executive-Sapugaskanda (1),Jobfactory,Location-Sapugaskanda,Tue May 07 2024,Tue May 21 2024,,yellow
1,852,1214428,System Administrator,Exactpro Systems Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,853,1214427,IT Associate,Rapidventure (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,854,1214426,Quality Control,Ackzorne Lanka (Pvt) Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,855,1214424,TAXATION EXECUTIVE (1),DSI Samson Group,Please refer the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
1,856,1214423,TAXATION MANAGER (1),DSI Samson Group,Please refer the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
1,857,1214422,Account Executive,ML Super Market,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,858,1214421,Accounts Assistant / Senior Accounts Executive,S & S Clothing Distributors Pvt Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,859,1214419,Accounts Executive (1),DSI Samson Group,Please refer the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
1,860,1214418,Digital Marketing Executive,Dress Master (Private) Limited,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,861,1214417,Merchandiser - Development (Kids Cluster) (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Tue May 07 2024,Tue May 21 2024,,yellow
1,862,1214416,Senior Designer - Kids Wear (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Tue May 07 2024,Tue May 21 2024,,yellow
1,863,1214415,Coordinator for General Manager,Mr Paint Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,864,1214413,Accounts Executive,Avonsmart Engineering,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,865,1214412,Motion Graphic Artist,Imagine Entertainment (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 14 2024,,yellow
1,866,1214411,Executive - Industrial Engineering (Thihariya) (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Tue May 07 2024,Tue May 21 2024,,yellow
1,867,1214410,Customer Service Associates,Forsiter Global Services (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 14 2024,,yellow
1,868,1214409,Outlet Manager/ Store Manager (1),Spa Ceylon Ayurveda Wellness,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,869,1214408,Accounts Assistant,Vadistilleries Pvt Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,870,1214407,Store Keeper,BMICH,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,871,1214406,Drivers,Ocean Cool (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,872,1214405,HR Assistant,Spa Ceylon Ayurveda Wellness,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,873,1214404,Manager HR Business Partnering (1),Sunshine Holdings PLC,Please refer to the advertisement,Tue May 07 2024,Thu Jun 06 2024,,yellow
1,874,1214403,HR Assistant,SITREK Security Solutions (Pvt) Ltd,Please refer to the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
1,875,1214402,QA Chemist,Godrej Household Products Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,876,1214401,Customer Care - Hindi,Company name withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,877,1214400,Junior Executive - Regulatory,Godrej Household Products Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,878,1214399,CALL CENTER EXECUTIVE (WORK FROM OFFICE) (1),Maritime Placements (Pvt) Ltd,"Call Center Executive - Age below 35 years only, Previous experience in Customer Care /Call Centre is a must, Excellent communication skills in English is ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,879,1214398,Brand Executive (1),Edinborough Products [Pvt] Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,880,1214397,HUMAN RESOURCES MANAGER (FEMALE) (1),Maritime Placements (Pvt) Ltd,"Human Resources Manager - Age below 40 years only, Minimum 05 years and above working experience in Human Resources with minimum 03 years? experience as a ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,881,1214396,Production Supervisor,Godrej Household Products Lanka (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,882,1214395,Account Assistant,SITREK Security Solutions (Pvt) Ltd,Please refer to the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
1,883,1214394,SHOWROOM MANAGER (1),Maritime Placements (Pvt) Ltd,Showroom Manager ? Minimum 03 years? and above experience as a Showroom Manager or experience as Assistant Showroom Manager / Showroom Customer Support Exe ....,Tue May 07 2024,Sun May 12 2024,,yellow
1,884,1214393,Operations Executive,Spark Media (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,885,1214392,Senior Chef De Partie (1),Resplendent Ceylon Ltd,We are Looking for a Young & Energetic Individual to join our Team,Tue May 07 2024,Thu Jun 06 2024,,yellow
1,886,1214391,Field Sales Manager / Area Managers/ Field Sales Executives,Diamond Lanka Pvt Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,887,1214390,Social Media Manager,Company name withheld,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,888,1214389,SALES COORDINATOR CUM FINANCE EXECUTIVE (FEMALE) (1),Maritime Placements (Pvt) Ltd,"Sales Coordinator cum Finance Executive - Female candidate with age below 35 years only, Minimum 01 year and above working experience as a Sales Coordinato ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,889,1214388,SOCIAL MEDIA CUM BRANDING EXECUTIVE (1),Maritime Placements (Pvt) Ltd,"Social Media cum Branding Executive - Minimum 02 years and above working experience as a Social Media / Branding is a must, Comprehensive understanding of ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,890,1214387,SENIOR BUSINESS DEVELOPMENT EXECUTIVE (1),Maritime Placements (Pvt) Ltd,"Senior Business Development Executive - Minimum 2 Years and above experience in the field of Sales is compulsory, Fully or partially qualified in CIM/SLIM ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,891,1214386,Supply Chain Executive,JK Tradelink (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,892,1214385,BUSINESS DEVELOPMENT MANAGER (1),Maritime Placements (Pvt) Ltd,"Business Development Manager? Minimum 02 years and above work experience in Field Sales, preferably in Business to Business category is a must and experien ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,893,1214384,Accounts Executive,JK Tradelink (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,894,1214383,Junior Executive - PMO (1),Hirdaramani - H CONNECT (PVT) LIMITED,Please refer the advert,Tue May 07 2024,Wed May 15 2024,,yellow
1,895,1214382,Technical Writer,Orel IT,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,896,1214380,Accountant - Softlogic Restaurants (1),Softlogic Holdings PLC,Minimum 5 years experience,Tue May 07 2024,Wed May 15 2024,,yellow
1,897,1214379,Assistant Accountant,Maxims Holdings (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,898,1214378,SENIOR SALES EXECUTIVE (MALE / FEMALE) (1),Maritime Placements (Pvt) Ltd,"Senior Sales Executive - Minimum 02 years? experience in Sales, preferably in Higher Education industry, Age below 30 years only, Excellent written and ver ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,899,1214377,RECRUITMENT ASSISTANT (1),Maritime Placements (Pvt) Ltd,"Recruitment Assistant - Age below 26 years, Previous experience in the similar capacity would prefer, Excellent written and verbal communication skills in ....",Tue May 07 2024,Sun May 12 2024,,yellow
1,900,1214376,Executive - Membership Services,SLIM,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,901,1214375,Lab Assistants - A/Level & Upper School,"St. Joseph's College, Colombo 10",Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,902,1214374,Executive - Procurement,Bogawantalawa Tea Ceylon (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,903,1214373,Consumer Care Relation Officer-Horana (1),Jobfactory,Please refer the advertisement,Tue May 07 2024,Tue May 21 2024,,yellow
1,904,1214372,Human Resource Executive,Pasyale Ayurveda Osu (Pvt) Ltd,Please refer the vacancy,Tue May 07 2024,Tue May 21 2024,,yellow
1,905,1214371,Assistant Manager - Stores,SITREK Security Solutions (Pvt) Ltd,Please refer to the advertisement.,Tue May 07 2024,Tue May 14 2024,,yellow
