page,row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1,410,1168109,Intern - Procurement & Warehousing,North Sails,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,411,1168108,Front Office Executive,Perfect Business Solution Services Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,412,1168107,Manager - Mechanical (Kandy),Maga Engineering (Pvt) Ltd,Please refer the advertisment,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,413,1168106,Hotel Vacancies,Sico Hotel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,414,1168105,Area Sales Executive - Water Pumps / Car Operation,Global Resources Solutions International,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,415,1168104,Cloud Engineer,Perfect Business Solution Services Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,416,1168103,Request For Proposal/ Due Diligence Questionnaires Writer (RFP/ DDQ Writer) (1),Acuity Knowledge Partners (formerly known as Moody's Analytics Knowledge Services),Please refer the job advert.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,417,1168102,Maintenance Executive / Maintenance Supervisor / Maintenance Technician,Hettigoda Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,418,1168101,HR cum Accounts Executive,Global Resources Solutions International,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,419,1168100,Female Sales Executives - Western Province,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,420,1168099,Assistant Accountant,Perfect Business Solution Services Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,421,1168098,Manager - Electrical (Kandy),Maga Engineering (Pvt) Ltd,Please refer the advertisement,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,422,1168097,Intern - HR (Training & Development),North Sails,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,423,1168096,Accounts Assistant,Laksiri Group of Companies,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,424,1168095,EXECUTIVE - DIGITAL TRANSFORMATION (1),DSI Samson Group,Please refer the advertisement.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,425,1168094,Store keeper,SLP Engineering Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,426,1168092,Maintenance Engineer,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,427,1168091,Civil Engineers (Kandy) (6),Maga Engineering (Pvt) Ltd,Please refer the advertisement,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,428,1168090,Intern/ Trainee Graphic Designer (1),DSI Samson Group,Please refer the advertisement.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,429,1168089,Manager - Security & Transport,North Sails,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,430,1168088,Senior Quantity Surveyor (Kandy),Maga Engineering (Pvt) Ltd,Please refer the advertisement,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,431,1168086,Digital Marketing Executive - Female,Hants Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,432,1168085,Restaurant Vacancies,Crystal Holidays,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,433,1168084,Senior Accounts Assistant - Finance,SuperServ,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,434,1168083,Operations Manager,Dolphin Marine Colombo (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,435,1168082,Senior Engineer Utilities - Wathupitiwala,Renuka Agri Foods PLC,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,436,1168081,Business Development Executive,Konekt Holdings (Pvt) Ltd,Please refer to the advertisement,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,437,1168080,Marketing Executive / Social,Sritrims (Far East) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,438,1168079,Sales & Marketing Executive,McLarens Logistics Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,439,1168078,Assistant Manager (Administration & Finance),Gamani Corea Foundation,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,440,1168077,HR Executive,Riyon International (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,441,1168076,HR & Admin Executive/ Manager,Sritrims (Far East) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,442,1168075,"Executive, Reservation",Cinnamon Hotel Management Ltd,Please refer the advertisement,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,443,1168074,Sales Coordinator - Female,Riyon International (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,444,1168073,Accounts Executive - Male / Female,GSH City Hotel Colombo,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,445,1168071,Business Development Manager,McLarens Containers (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,446,1168070,District Sales Manager,Bata,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,447,1168069,Merchandising Manager / Merchandiser,Sritrims (Far East) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,448,1168068,Accounts Assistant,Tianyi Cool (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,449,1168067,Marketing and Administration Executives,Tharanga Land Sales,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,450,1168066,English Teacher,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,451,1168065,Tour Executive / Travel Executive,Ayubowan Tours & Travels (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,452,1168064,Assistant Project Engineer,Trade Promoters Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,453,1168063,Executive - Tele Business Development (BPO),W.I. Tel Solutions (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,454,1168061,Store Keeper,W.Punchibanda & Company (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,455,1168060,Pattern Maker,GFlock,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,456,1168059,Shipping Officer (Male),W.I. Tel Solutions (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,457,1168058,Front Office Executive/ F & B Attendant/ Chef De Partie,Colombo Court Hotel & Spa,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,458,1168057,Software Engineer - Android,Covalent Systems,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,459,1168055,Teacher Vacancies,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,460,1168054,Manager - HR & Admin,Rajarata Hotel,"We're seeking an outstanding professional to lead our HR department. This pivotal role involves developing HR strategies, managing talent acquisition, and ....",Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,461,1168053,Junior Travel Executives (Male / Female) / Tour Coordinator (Male),Ebert Silva Holidays (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,462,1168052,Company Sales Representative (Island Wide),Diana Trading Company (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,463,1168051,Math Teacher (Female) - Part time,Kumon Centre,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,464,1168050,Fund Manager,George Steuart Asset Management (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,465,1168049,Manager - HR & Admin,Rajarata Hotel,"We're seeking an outstanding professional to lead our HR department. This pivotal role involves developing HR strategies, managing talent acquisition, and ....",Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,466,1168048,Assistant Instructor (Female),Kumon Centre,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,467,1168047,Executive Marketing,George Steuart Asset Management (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,468,1168046,Sales Executive - Male / Sales Representative - Male,Haritha Packaging Solutions Pvt Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,469,1168045,Import and Export Assistant,Diana Trading Co. (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,470,1168044,Digital Marketing Executives,DSL Lanka (Pvt) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,471,1168043,Assistant - Merchandiser - Bulk (1),MAS Intimates,Kindly send your CV to kimarlis@masholdings.com,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,472,1168042,Junior / Senior Executive - Navigation & Port Control,Hambantota International Port,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,473,1168041,Assistant Store Keeper,Photon Technologies (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,474,1168040,Customer Care / Call Center Officer,Simply Teck,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,475,1168039,Merchandiser - Bulk (1),Brandix Knit - Welisara,Please refer the advertisement,Fri Jan 05 2024,Mon Feb 05 2024,,yellow
1,476,1168037,Group Senior Accounts Executive,ITED Technologies & Solutions (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,477,1168036,Customer Care cum Collection Executives,BS Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,478,1168035,HR Intern,Phoenix Industries,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,479,1168034,Quantity Surveyor,Stonehaven,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,480,1168033,Executive - Human Resources,Orel IT,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,481,1168032,Collections Executive,OnCredit,Please refer the vacancy,Fri Jan 05 2024,Mon Feb 05 2024,,yellow
1,482,1168031,Internal Auditor (IT Specialist),RIKTHA Solutions,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,483,1168030,Accounts Assistant - Female,Nature's Pride (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,484,1168029,Assistant Manager/Manager ? Finance Transformation in Management Consulting (1),KPMG Executive Search Private Limited,Refer advert,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,485,1168028,Assistant Manager/Manager ? Finance Transformation in Management Consulting (1),KPMG Executive Search Private Limited,Refer advert,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,486,1168027,Assistant Manager/Manager ? Finance Transformation in Management Consulting (1),KPMG Executive Search Private Limited,Refer advert,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,487,1168026,Creative Digital Marketing Executive,SimplyTek,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,488,1168025,Business Development Executive,RIKTHA Solutions,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,489,1168024,Administrative Assistance (Female),Powerconsult (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,490,1168023,R & D Assistant /Executive,Ceylon Polymer (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,491,1168022,Customer Call Center Executive,SimplyTek,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,492,1168021,Mobile Phone Repair Technician,Simply Tek,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,493,1168020,Hotel Vacancies,Levels Unawatuna by Pearl Leisure Hotel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,494,1168019,Course / Student Coordinator,Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,495,1168018,Manager - Operations (Night Shift),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,496,1168017,Electrical Engineer - Solar,Phoenix Industries Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,497,1168016,Program Officer - Communications (Community Media),SAFE Foundation,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,498,1168015,Chef De Partie / Kitchen Steward,Colombo Court Hotel & Spa,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,499,1168014,Chinese Translator (1),MAS Trischel Fabrics,Please click the advert to apply.,Fri Jan 05 2024,Wed Jan 31 2024,,yellow
1,500,1168013,Junior Administration Executive,SRP International (Private) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,501,1168012,Insurance Service Assistant - Embilipitiya (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,502,1168011,Hotel Vacancies,Pegasus Reef Hotel,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,503,1168010,Teachers Vacancies,Amana International School,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,504,1168009,Assistant Accountant,St.Theresa Industries (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,505,1168007,Accounts Executive / Accounts Assistant / Senior Associates/Junior Associates,NYK Management Solution,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,506,1168006,Hotel Vacancies - Avissawella,Seethawaka Regency,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,507,1168005,Chief Manager Trade Business Development (1),National Development Bank PLC,Please click the image to apply,Fri Jan 05 2024,Mon Jan 15 2024,,yellow
1,508,1168004,Executive Industrial Engineering (Casualline - Mawathagama) (1),MAS Intimates,Click on the Image to Apply !,Fri Jan 05 2024,Sat Jan 13 2024,,yellow
1,509,1168003,Team Leader,Janashakthi Insuarance PLC,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,510,1168002,Trainee Merchandiser (Colombo 05) (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,511,1168001,Insurance Service Assistant - Seeduwa (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,512,1167998,Insurance Service Assistant - Seeduwa (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,513,1167997,Head of Sales & Marketing,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,514,1167996,Head Housekeeper / Junior Housekeeper,Villa Amber Llama,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,515,1167994,Regulatory Executive,Mediccon Health Care (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,516,1167993,Social Media Assistant - Nittambuwa,Damro Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,517,1167992,Sales Representatives - Island Wide Coverage,Mediccon Health Care (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,518,1167991,Executive / Senior Executive - Showroom Operations,Phoenix Industries,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,519,1167990,Teacher Vacancies,Brisbane International School,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,520,1167989,Team Leader / Supervisor,CK Super Mart,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,521,1167988,Director - People & Culture (Human Resources),?World Vision,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,522,1167987,Assistant Manager - Operations (Night Shift),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,523,1167985,Quality Assurance Assistant / Quality Controllers / Interns - Quality Assurance,Uswatte Confectionery Works (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,524,1167984,Director - People & Culture (Human Resources),?World Vision,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,525,1167983,Assistant Store Keeper,Omed Pharmaceuticals (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,526,1167982,Merchandiser,Cool Planet (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,527,1167981,Assistant Manager - Legal,Softlogic Holdings PLC,Please refer to the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,528,1167980,Purchasing Executive,Uswatte Confectionery Works (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,529,1167979,Executive - Billing / Posting (Day Shift),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,530,1167978,Sales Executive - HORECA (Hotels & Cafes),Soul Coffee Company (Pvt) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,531,1167977,Assistant Manager - Legal,Softlogic Holdings PLC,Please refer to the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,532,1167976,Foreign Employment Manager,Surado Campus,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,533,1167975,Customer Relationship Executive,Soul Coffee Company (Pvt) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,534,1167974,Internship - HR & Administration - Galle,Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,535,1167973,Senior Student Counsellor,Surado Campus,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,536,1167972,Human Resources - Assistant Manager,Soul Coffee Company (Pvt) Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,537,1167971,Assistant Operation Manager (Transport) / Operation Executive (Transport),Tasma International Travels (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,538,1167970,Marketing Executive,Call Lanka Telecom (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,539,1167969,Call Center - Trainees/ Associates/ Executives (1),Softlogic Holdings PLC,WALK-IN INTERVIEWS - 09/01/2024 since 09:30am,Fri Jan 05 2024,Tue Jan 09 2024,,yellow
1,540,1167968,Call Center - Trainees/ Associates/ Executives (1),Softlogic Holdings PLC,WALK-IN INTERVIEWS - 09/01/2024 since 09:30am,Fri Jan 05 2024,Tue Jan 09 2024,,yellow
1,541,1167967,CEO - Microfinance Institute,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,542,1167966,Call Center - Trainees/ Associates/ Executives (1),Softlogic Holdings PLC,WALK-IN INTERVIEWS - 09/01/2024 since 09:30am,Fri Jan 05 2024,Tue Jan 09 2024,,yellow
1,543,1167965,Accounts Executive,Critical Care (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,544,1167964,Call Center - Trainees/ Associates/ Executives (1),Softlogic Holdings PLC,WALK-IN INTERVIEWS - 09/01/2024 since 09:30am,Fri Jan 05 2024,Tue Jan 09 2024,,yellow
1,545,1167963,MANAGEMENT TRAINEES (INTERNS) MALE / FEMALES (6),Maritime International Limited,Our client a Company with 3 subsidiary Companies based in Colombo 2 is looking for Male & Female Management Trainees Interns who is capable of handing Bus ....,Fri Jan 05 2024,Mon Jan 08 2024,,yellow
1,546,1167962,Call Center - Trainees/ Associates/ Executives (1),Softlogic Holdings PLC,WALK-IN INTERVIEWS - 09/01/2024 since 09:30am,Fri Jan 05 2024,Tue Jan 09 2024,,yellow
1,547,1167961,Intern - Actuarial (1),Softlogic Life Insurance PLC,Please refer to the advert,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,548,1167960,CEO Understudy,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,549,1167959,Executive BI and Analytics (Night Shift),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,550,1167958,Chef De partie ( Hot Range ) Balapitiya (6),Maritime International Limited,Our client a well known boutiques hotels in Sri Lanka is looking for the Chef De partie to be based in their Balapitiya / Ahangama / Welogama hotels.,Fri Jan 05 2024,Mon Jan 08 2024,,yellow
1,551,1167957,Junior Secretary / Office Clerk,Alucare (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,552,1167956,Butler,Serendipity Retreats & Leisure (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,553,1167955,Executive operations - Night shift,Legacy Health (Pvt) Ltd 2,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,554,1167954,Commis 1 (Hot/Cold) - Weligama (5),Maritime International Limited,Our client a well known Boutiques hotel in Sir Lanka for the commis 1 tto be based in their Weligama hotel,Fri Jan 05 2024,Mon Jan 08 2024,,yellow
1,555,1167953,Pastry Chef / Chef De Partie - Pastry,Colombo Court Hotel & Spa,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,556,1167952,Receptionist,Gamma Interpharm (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,557,1167951,Manager / Assistant Manager - Branding & Marketing,KPLUS by Helanka,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,558,1167950,RECEPTIONIST (Ahangama / Balapitiya)) (2),Maritime International Limited,Our client a well known Boutiques hotels in Sri Lanka is looking for the GRE to be based in their Ahangama / Balapitiya Hotels,Fri Jan 05 2024,Mon Jan 08 2024,,yellow
1,559,1167949,Stores Assistant - Galle / Kadawatha,Sterling Automobiles Lanka (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,560,1167948,Accounts Executive (1),Browns Group Of Companies,Accounts Executive,Fri Jan 05 2024,Fri Jan 26 2024,,yellow
1,561,1167947,Audit Trainees / Assistant Audit Managers / Accounts Trainees,Sethunga & Cooray Associates,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,562,1167946,Graphic Designer,Print It,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,563,1167945,Team Lead - Night Shift,Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,564,1167944,Assistant Accountant,Advanced Printing Technologies (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,565,1167943,Executive - Documentation,Ceyline Group,Please refer to the Vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,566,1167942,Junior Marketing Executive,LAYOUTindex (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,567,1167941,Marketing and Sales Coordinator - Entry Level,Thana Global Import and Export (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,568,1167940,Stores Keepers,Jaya Farm,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,569,1167939,Senior Executive / Junior Executive - Airline Ticketing and Reservations (Female),The Fly Zone (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,570,1167938,Supervisor - Audit Division,Tudor V. Perera & Co.,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,571,1167937,Lean Executive - Polonnaruwa / Kaluthra,Winterquilts Group,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,572,1167936,Product Executive (1),Hemas Holdings PLC,Please refer attachment.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,573,1167935,Product Executive (1),Hemas Holdings PLC,Please refer attachment.,Fri Jan 05 2024,Fri Jan 12 2024,,yellow
1,574,1167933,Hotel Vacancies,Anantara Kalutara Resort,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,575,1167931,Category Manager -Non FMCG/Food/Electronics and General Merchandizing (5),Richard Pieris & Company PLC,Please refer the job advert,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,576,1167929,Executive - Business Intelligence & Analytics (Day Shift),Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,577,1167928,Junior Executive - Sales,Simplebooks (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,578,1167927,AC TECHNICIAN,Lanka Aluminium Industries PLC,Please refer to the Vacancy,Fri Jan 05 2024,Sat Jan 27 2024,,yellow
1,579,1167926,Tax Trainee / Intern,Simplebooks (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,580,1167925,Senior/ Training Instructor - Auto Mechanical/ Electrical,Sterling Automobiles Training School,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,581,1167924,Manager - Warehouse (Koggala),LAUGFS Life Sciences (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,582,1167923,Travel Consultant,Bunnik Tours,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,583,1167922,Associate,NDB Wealth Management Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,584,1167921,Assistant Team Lead - Night Shift,Legacy Health (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,585,1167920,Executive Stores (Male),Centrepoint Homes (Pvt) Ltd,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,586,1167919,Team Leader / Senior Associate - Assurance,Crevaty Business Process Management Systems Private Limited,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,587,1167918,Building Construction Supervisor,Company Name Withheld,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
1,588,1167917,Customer Service Executive (Night Shift),Legacy Health,Please refer the vacancy,Fri Jan 05 2024,Fri Jan 19 2024,,yellow
